query_id,category,question,candidate_order,chunk_id,source_path,section_title,content,relevance,annotation_notes
q02,tutorial,How can I declare and validate query parameters in FastAPI?,25,tutorial/query-params-str-validations-2,tutorial/query-params-str-validations.md,Import `Query` and `Annotated` { #import-query-and-annotated },"### Import `Query` and `Annotated` { #import-query-and-annotated }

To achieve that, first import:

* `Query` from `fastapi`
* `Annotated` from `typing`

{* ../../docs_src/query_params_str_validations/tutorial002_an_py310.py hl[1,3] *}

/// note

FastAPI added support for `Annotated` (and started recommending it) in version 0.95.0.

If you have an older version, you would get errors when trying to use `Annotated`.

Make sure you [Upgrade the FastAPI version](../deployment/versions.md#upgrading-the-fastapi-versions) to at least 0.95.1 before using `Annotated`.

///",1,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,26,tutorial/body-9,tutorial/body.md,Request body + path + query parameters { #request-body-path-query-parameters },"## Request body + path + query parameters { #request-body-path-query-parameters }

You can also declare **body**, **path** and **query** parameters, all at the same time.

**FastAPI** will recognize each of them and take the data from the correct place.

{* ../../docs_src/body/tutorial004_py310.py hl[16] *}

The function parameters will be recognized as follows:

* If the parameter is also declared in the **path**, it will be used as a path parameter.
* If the parameter is of a **singular type** (like `int`, `float`, `str`, `bool`, etc) it will be interpreted as a **query** parameter.
* If the parameter is declared to be of the type of a **Pydantic model**, it will be interpreted as a request **body**.

/// note

FastAPI will know that the value of `q` is not required because of the default value `= None`.

The `str | None` is not used by FastAPI to determine that the value is not required, it will know it's not required because it has a default value of `= None`.

But adding the type annotations will allow your editor to give you better support and detect errors.

///",0,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,27,tutorial/body-multiple-params-1,tutorial/body-multiple-params.md,"Mix `Path`, `Query` and body parameters { #mix-path-query-and-body-parameters }","## Mix `Path`, `Query` and body parameters { #mix-path-query-and-body-parameters }

First, of course, you can mix `Path`, `Query` and request body parameter declarations freely and **FastAPI** will know what to do.

And you can also declare body parameters as optional, by setting the default to `None`:

{* ../../docs_src/body_multiple_params/tutorial001_an_py310.py hl[18:20] *}

/// note

Notice that, in this case, the `item` that would be taken from the body is optional. As it has a `None` default value.

///",0,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,28,tutorial/path-params-numeric-validations-9,tutorial/path-params-numeric-validations.md,Recap { #recap },"## Recap { #recap }

With `Query`, `Path` (and others you haven't seen yet) you can declare metadata and string validations in the same ways as with [Query Parameters and String Validations](query-params-str-validations.md).

And you can also declare numeric validations:

* `gt`: `g`reater `t`han
* `ge`: `g`reater than or `e`qual
* `lt`: `l`ess `t`han
* `le`: `l`ess than or `e`qual

/// note

`Query`, `Path`, and other classes you will see later are subclasses of a common `Param` class.

All of them share the same parameters for additional validation and metadata you have seen.

///

/// note | Technical Details

When you import `Query`, `Path` and others from `fastapi`, they are actually functions.

That when called, return instances of classes of the same name.

So, you import `Query`, which is a function. And when you call it, it returns an instance of a class also named `Query`.

These functions are there (instead of just using the classes directly) so that your editor doesn't mark errors about their types.

That way you can use your normal editor and coding tools without having to add custom configurations to disregard those errors.

///",0,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,29,tutorial/header-params-0,tutorial/header-params.md,Header Parameters { #header-parameters },"# Header Parameters { #header-parameters }

You can define Header parameters the same way you define `Query`, `Path` and `Cookie` parameters.",0,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,30,tutorial/query-params-str-validations-16,tutorial/query-params-str-validations.md,Using just `list` { #using-just-list },"#### Using just `list` { #using-just-list }

You can also use `list` directly instead of `list[str]`:

{* ../../docs_src/query_params_str_validations/tutorial013_an_py310.py hl[9] *}

/// note

Keep in mind that in this case, FastAPI won't check the contents of the list.

For example, `list[int]` would check (and document) that the contents of the list are integers. But `list` alone wouldn't.

///",1,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,31,tutorial/dependencies/classes-as-dependencies-4,tutorial/dependencies/classes-as-dependencies.md,Classes as dependencies { #classes-as-dependencies_1 },"Pay attention to the `__init__` method used to create the instance of the class:

{* ../../docs_src/dependencies/tutorial002_an_py310.py hl[12] *}

...it has the same parameters as our previous `common_parameters`:

{* ../../docs_src/dependencies/tutorial001_an_py310.py hl[8] *}

Those parameters are what **FastAPI** will use to ""solve"" the dependency.

In both cases, it will have:

* An optional `q` query parameter that is a `str`.
* A `skip` query parameter that is an `int`, with a default of `0`.
* A `limit` query parameter that is an `int`, with a default of `100`.

In both cases the data will be converted, validated, documented on the OpenAPI schema, etc.",0,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,32,tutorial/query-params-0,tutorial/query-params.md,Query Parameters { #query-parameters },"# Query Parameters { #query-parameters }

When you declare other function parameters that are not part of the path parameters, they are automatically interpreted as ""query"" parameters.

{* ../../docs_src/query_params/tutorial001_py310.py hl[9] *}

The query is the set of key-value pairs that go after the `?` in a URL, separated by `&` characters.

For example, in the URL:

```
http://127.0.0.1:8000/items/?skip=0&limit=10
```

...the query parameters are:

* `skip`: with a value of `0`
* `limit`: with a value of `10`

As they are part of the URL, they are ""naturally"" strings.

But when you declare them with Python types (in the example above, as `int`), they are converted to that type and validated against it.

All the same processes that apply to path parameters also apply to query parameters:

* Editor support (obviously)
* Data <dfn title=""converting the string that comes from an HTTP request into Python data"">""parsing""</dfn>
* Data validation
* Automatic documentation",1,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,33,tutorial/query-param-models-0,tutorial/query-param-models.md,Query Parameter Models { #query-parameter-models },"# Query Parameter Models { #query-parameter-models }

If you have a group of **query parameters** that are related, you can create a **Pydantic model** to declare them.

This would allow you to **re-use the model** in **multiple places** and also to declare validations and metadata for all the parameters at once. 😎

/// note

This is supported since FastAPI version `0.115.0`. 🤓

///",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,1,advanced/response-directly-0,advanced/response-directly.md,Return a Response Directly { #return-a-response-directly },"# Return a Response Directly { #return-a-response-directly }

When you create a **FastAPI** *path operation* you can normally return any data from it: a `dict`, a `list`, a Pydantic model, a database model, etc.

If you declare a [Response Model](../tutorial/response-model.md) FastAPI will use it to serialize the data to JSON, using Pydantic.

If you don't declare a response model, FastAPI will use the `jsonable_encoder` explained in [JSON Compatible Encoder](../tutorial/encoder.md) and put it in a `JSONResponse`.

You could also create a `JSONResponse` directly and return it.

/// tip

You will normally have much better performance using a [Response Model](../tutorial/response-model.md) than returning a `JSONResponse` directly, as that way it serializes the data using Pydantic, in Rust.

///",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,2,tutorial/body-multiple-params-5,tutorial/body-multiple-params.md,Embed a single body parameter { #embed-a-single-body-parameter },"## Embed a single body parameter { #embed-a-single-body-parameter }

Let's say you only have a single `item` body parameter from a Pydantic model `Item`.

By default, **FastAPI** will then expect its body directly.

But if you want it to expect a JSON with a key `item` and inside of it the model contents, as it does when you declare extra body parameters, you can use the special `Body` parameter `embed`:

```Python
item: Annotated[Item, Body(embed=True)]
```

as in:

{* ../../docs_src/body_multiple_params/tutorial005_an_py310.py hl[17] *}


In this case **FastAPI** will expect a body like:

```JSON hl_lines=""2""
{
    ""item"": {
        ""name"": ""Foo"",
        ""description"": ""The pretender"",
        ""price"": 42.0,
        ""tax"": 3.2
    }
}
```

instead of:

```JSON
{
    ""name"": ""Foo"",
    ""description"": ""The pretender"",
    ""price"": 42.0,
    ""tax"": 3.2
}
```",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,3,how-to/migrate-from-pydantic-v1-to-pydantic-v2-8,how-to/migrate-from-pydantic-v1-to-pydantic-v2.md,Pydantic v1 parameters { #pydantic-v1-parameters },"### Pydantic v1 parameters { #pydantic-v1-parameters }

If you need to use some of the FastAPI-specific tools for parameters like `Body`, `Query`, `Form`, etc. with Pydantic v1 models, you can import them from `fastapi.temp_pydantic_v1_params` while you finish the migration to Pydantic v2:

{* ../../docs_src/pydantic_v1_in_v2/tutorial004_an_py310.py hl[4,18] *}",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,4,tutorial/security/get-current-user-1,tutorial/security/get-current-user.md,Create a user model { #create-a-user-model },"## Create a user model { #create-a-user-model }

First, let's create a Pydantic user model.

The same way we use Pydantic to declare bodies, we can use it anywhere else:

{* ../../docs_src/security/tutorial002_an_py310.py hl[5,12:16] *}",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,5,features-13,features.md,Pydantic features { #pydantic-features },"## Pydantic features { #pydantic-features }

**FastAPI** is fully compatible with (and based on) [**Pydantic**](https://pydantic.dev/docs/). So, any additional Pydantic code you have, will also work.

Including external libraries also based on Pydantic, such as <abbr title=""Object-Relational Mapper"">ORM</abbr>s and <abbr title=""Object-Document Mapper"">ODM</abbr>s for databases.

This also means that in many cases you can pass the same object you get from a request **directly to the database**, as everything is validated automatically.

The same applies the other way around, in many cases you can just pass the object you get from the database **directly to the client**.

With **FastAPI** you get all of **Pydantic**'s features (as FastAPI is based on Pydantic for all the data handling):",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,6,tutorial/body-fields-0,tutorial/body-fields.md,Body - Fields { #body-fields },"# Body - Fields { #body-fields }

The same way you can declare additional validation and metadata in *path operation function* parameters with `Query`, `Path` and `Body`, you can declare validation and metadata inside of Pydantic models using Pydantic's `Field`.",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,7,advanced/using-request-directly-1,advanced/using-request-directly.md,Details about the `Request` object { #details-about-the-request-object },"## Details about the `Request` object { #details-about-the-request-object }

As **FastAPI** is actually **Starlette** underneath, with a layer of several tools on top, you can use Starlette's [`Request`](https://starlette.dev/requests/) object directly when you need to.

It would also mean that if you get data from the `Request` object directly (for example, read the body) it won't be validated, converted or documented (with OpenAPI, for the automatic API user interface) by FastAPI.

Although any other parameter declared normally (for example, the body with a Pydantic model) would still be validated, converted, annotated, etc.

But there are specific cases where it's useful to get the `Request` object.",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,8,how-to/custom-request-and-route-6,how-to/custom-request-and-route.md,Accessing the request body in an exception handler { #accessing-the-request-body-in-an-exception-handler },"## Accessing the request body in an exception handler { #accessing-the-request-body-in-an-exception-handler }

/// tip

To solve this same problem, it's probably a lot easier to use the `body` in a custom handler for `RequestValidationError` ([Handling Errors](../tutorial/handling-errors.md#use-the-requestvalidationerror-body)).

But this example is still valid and it shows how to interact with the internal components.

///

We can also use this same approach to access the request body in an exception handler.

All we need to do is handle the request inside a `try`/`except` block:

{* ../../docs_src/custom_request_and_route/tutorial002_an_py310.py hl[14,16] *}

If an exception occurs, the `Request` instance will still be in scope, so we can read and make use of the request body when handling the error:

{* ../../docs_src/custom_request_and_route/tutorial002_an_py310.py hl[17:19] *}",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,9,tutorial/body-7,tutorial/body.md,Use the model { #use-the-model },"## Use the model { #use-the-model }

Inside of the function, you can access all the attributes of the model object directly:

{* ../../docs_src/body/tutorial002_py310.py *}",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,10,tutorial/header-param-models-5,tutorial/header-param-models.md,Summary { #summary },"## Summary { #summary }

You can use **Pydantic models** to declare **headers** in **FastAPI**. 😎",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,11,tutorial/body-nested-models-0,tutorial/body-nested-models.md,Body - Nested Models { #body-nested-models },"# Body - Nested Models { #body-nested-models }

With **FastAPI**, you can define, validate, document, and use arbitrarily deeply nested models (thanks to Pydantic).",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,12,tutorial/body-multiple-params-3,tutorial/body-multiple-params.md,Singular values in body { #singular-values-in-body },"## Singular values in body { #singular-values-in-body }

The same way there is a `Query` and `Path` to define extra data for query and path parameters, **FastAPI** provides an equivalent `Body`.

For example, extending the previous model, you could decide that you want to have another key `importance` in the same body, besides the `item` and `user`.

If you declare it as is, because it is a singular value, **FastAPI** will assume that it is a query parameter.

But you can instruct **FastAPI** to treat it as another body key using `Body`:

{* ../../docs_src/body_multiple_params/tutorial003_an_py310.py hl[23] *}


In this case, **FastAPI** will expect a body like:

```JSON
{
    ""item"": {
        ""name"": ""Foo"",
        ""description"": ""The pretender"",
        ""price"": 42.0,
        ""tax"": 3.2
    },
    ""user"": {
        ""username"": ""dave"",
        ""full_name"": ""Dave Grohl""
    },
    ""importance"": 5
}
```

Again, it will convert the data types, validate, document, etc.",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,13,tutorial/cookie-param-models-1,tutorial/cookie-param-models.md,Cookies with a Pydantic Model { #cookies-with-a-pydantic-model },"## Cookies with a Pydantic Model { #cookies-with-a-pydantic-model }

Declare the **cookie** parameters that you need in a **Pydantic model**, and then declare the parameter as `Cookie`:

{* ../../docs_src/cookie_param_models/tutorial001_an_py310.py hl[9:12,16] *}

**FastAPI** will **extract** the data for **each field** from the **cookies** received in the request and give you the Pydantic model you defined.",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,14,tutorial/body-multiple-params-0,tutorial/body-multiple-params.md,Body - Multiple Parameters { #body-multiple-parameters },"# Body - Multiple Parameters { #body-multiple-parameters }

Now that we have seen how to use `Path` and `Query`, let's see more advanced uses of request body declarations.",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,15,tutorial/request-form-models-1,tutorial/request-form-models.md,Pydantic Models for Forms { #pydantic-models-for-forms },"## Pydantic Models for Forms { #pydantic-models-for-forms }

You just need to declare a **Pydantic model** with the fields you want to receive as **form fields**, and then declare the parameter as `Form`:

{* ../../docs_src/request_form_models/tutorial001_an_py310.py hl[9:11,15] *}

**FastAPI** will **extract** the data for **each field** from the **form data** in the request and give you the Pydantic model you defined.",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,16,index-31,index.md,Example upgrade { #example-upgrade },"## Example upgrade { #example-upgrade }

Now modify the file `main.py` to receive a body from a `PUT` request.

Declare the body using standard Python types, thanks to Pydantic.

```Python hl_lines=""2  7-10 23-25""
from fastapi import FastAPI
from pydantic import BaseModel

app = FastAPI()


class Item(BaseModel):
    name: str
    price: float
    is_offer: bool | None = None


@app.get(""/"")
def read_root():
    return {""Hello"": ""World""}


@app.get(""/items/{item_id}"")
def read_item(item_id: int, q: str | None = None):
    return {""item_id"": item_id, ""q"": q}


@app.put(""/items/{item_id}"")
def update_item(item_id: int, item: Item):
    return {""item_name"": item.name, ""item_id"": item_id}
```

The `fastapi dev` server should reload automatically.",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,17,alternatives-22,alternatives.md,[Pydantic](https://pydantic.dev/docs/) { #pydantic },"### [Pydantic](https://pydantic.dev/docs/) { #pydantic }

Pydantic is a library to define data validation, serialization and documentation (using JSON Schema) based on Python type hints.

That makes it extremely intuitive.

It is comparable to Marshmallow. Although it's faster than Marshmallow in benchmarks. And as it is based on the same Python type hints, the editor support is great.

/// tip | **FastAPI** uses it to

Handle all the data validation, data serialization and automatic model documentation (based on JSON Schema).

**FastAPI** then takes that JSON Schema data and puts it in OpenAPI, apart from all the other things it does.

///",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,18,reference/request-0,reference/request.md,`Request` class,"# `Request` class

You can declare a parameter in a *path operation function* or dependency to be of type `Request` and then you can access the raw request object directly, without any validation, etc.

Read more about it in the [FastAPI docs about using Request directly](https://fastapi.tiangolo.com/advanced/using-request-directly/)

You can import it directly from `fastapi`:

```python
from fastapi import Request
```

/// tip

When you want to define dependencies that should be compatible with both HTTP and WebSockets, you can define a parameter that takes an `HTTPConnection` instead of a `Request` or a `WebSocket`.

///

::: fastapi.Request",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,19,tutorial/body-9,tutorial/body.md,Request body + path + query parameters { #request-body-path-query-parameters },"## Request body + path + query parameters { #request-body-path-query-parameters }

You can also declare **body**, **path** and **query** parameters, all at the same time.

**FastAPI** will recognize each of them and take the data from the correct place.

{* ../../docs_src/body/tutorial004_py310.py hl[16] *}

The function parameters will be recognized as follows:

* If the parameter is also declared in the **path**, it will be used as a path parameter.
* If the parameter is of a **singular type** (like `int`, `float`, `str`, `bool`, etc) it will be interpreted as a **query** parameter.
* If the parameter is declared to be of the type of a **Pydantic model**, it will be interpreted as a request **body**.

/// note

FastAPI will know that the value of `q` is not required because of the default value `= None`.

The `str | None` is not used by FastAPI to determine that the value is not required, it will know it's not required because it has a default value of `= None`.

But adding the type annotations will allow your editor to give you better support and detect errors.

///",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,20,tutorial/body-10,tutorial/body.md,Without Pydantic { #without-pydantic },"## Without Pydantic { #without-pydantic }

If you don't want to use Pydantic models, you can also use **Body** parameters. See the docs for [Body - Multiple Parameters: Singular values in body](body-multiple-params.md#singular-values-in-body).",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,21,advanced/additional-responses-1,advanced/additional-responses.md,Additional Response with `model` { #additional-response-with-model },"## Additional Response with `model` { #additional-response-with-model }

You can pass to your *path operation decorators* a parameter `responses`.

It receives a `dict`: the keys are status codes for each response (like `200`), and the values are other `dict`s with the information for each of them.

Each of those response `dict`s can have a key `model`, containing a Pydantic model, just like `response_model`.

**FastAPI** will take that model, generate its JSON Schema and include it in the correct place in OpenAPI.

For example, to declare another response with a status code `404` and a Pydantic model `Message`, you can write:

{* ../../docs_src/additional_responses/tutorial001_py310.py hl[18,22] *}

/// note

Keep in mind that you have to return the `JSONResponse` directly.

///

/// note

The `model` key is not part of OpenAPI.

**FastAPI** will take the Pydantic model from there, generate the JSON Schema, and put it in the correct place.

The correct place is:",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,22,tutorial/body-0,tutorial/body.md,Request Body { #request-body },"# Request Body { #request-body }

When you need to send data from a client (let's say, a browser) to your API, you send it as a **request body**.

A **request** body is data sent by the client to your API. A **response** body is the data your API sends to the client.

Your API almost always has to send a **response** body. But clients don't necessarily need to send **request bodies** all the time, sometimes they only request a path, maybe with some query parameters, but don't send a body.

To declare a **request** body, you use [Pydantic](https://pydantic.dev/docs/) models with all their power and benefits.

/// note

To send data, you should use one of: `POST` (the most common), `PUT`, `DELETE` or `PATCH`.

Sending a body with a `GET` request has an undefined behavior in the specifications, nevertheless, it is supported by FastAPI, only for very complex/extreme use cases.

As it is discouraged, the interactive docs with Swagger UI won't show the documentation for the body when using `GET`, and proxies in the middle might not support it.

///",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,23,tutorial/query-param-models-4,tutorial/query-param-models.md,Summary { #summary },"## Summary { #summary }

You can use **Pydantic models** to declare **query parameters** in **FastAPI**. 😎

/// tip

Spoiler alert: you can also use Pydantic models to declare cookies and headers, but you will read about that later in the tutorial. 🤫

///",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,24,tutorial/request-form-models-4,tutorial/request-form-models.md,Summary { #summary },"## Summary { #summary }

You can use Pydantic models to declare form fields in FastAPI. 😎",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,25,tutorial/body-8,tutorial/body.md,Request body + path parameters { #request-body-path-parameters },"## Request body + path parameters { #request-body-path-parameters }

You can declare path parameters and request body at the same time.

**FastAPI** will recognize that the function parameters that match path parameters should be **taken from the path**, and that function parameters that are declared to be Pydantic models should be **taken from the request body**.

{* ../../docs_src/body/tutorial003_py310.py hl[15:16] *}",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,26,advanced/response-directly-4,advanced/response-directly.md,How a Response Model Works { #how-a-response-model-works },"## How a Response Model Works { #how-a-response-model-works }

When you declare a [Response Model - Return Type](../tutorial/response-model.md) in a path operation, **FastAPI** will use it to serialize the data to JSON, using Pydantic.

{* ../../docs_src/response_model/tutorial001_01_py310.py hl[16,21] *}

As that will happen on the Rust side, the performance will be much better than if it was done with regular Python and the `JSONResponse` class.

When using a `response_model` or return type, FastAPI won't use the `jsonable_encoder` to convert the data (which would be slower) nor the `JSONResponse` class.

Instead it takes the JSON bytes generated with Pydantic using the response model (or return type) and returns a `Response` with the right media type for JSON directly (`application/json`).",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,27,advanced/path-operation-advanced-configuration-9,advanced/path-operation-advanced-configuration.md,Custom OpenAPI content type { #custom-openapi-content-type },"### Custom OpenAPI content type { #custom-openapi-content-type }

Using this same trick, you could use a Pydantic model to define the JSON Schema that is then included in the custom OpenAPI schema section for the *path operation*.

And you could do this even if the data type in the request is not JSON.

For example, in this application we don't use FastAPI's integrated functionality to extract the JSON Schema from Pydantic models nor the automatic validation for JSON. In fact, we are declaring the request content type as YAML, not JSON:

{* ../../docs_src/path_operation_advanced_configuration/tutorial007_py310.py hl[15:20, 22] *}

Nevertheless, although we are not using the default integrated functionality, we are still using a Pydantic model to manually generate the JSON Schema for the data that we want to receive in YAML.

Then we use the request directly, and extract the body as `bytes`. This means that FastAPI won't even try to parse the request payload as JSON.

And then in our code, we parse that YAML content directly, and then we are again using the same Pydantic model to validate the YAML content:

{* ../../docs_src/path_operation_advanced_configuration/tutorial007_py310.py hl[24:31] *}

/// tip

Here we reuse the same Pydantic model.

But the same way, we could have validated it in some other way.

///",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,28,how-to/migrate-from-pydantic-v1-to-pydantic-v2-7,how-to/migrate-from-pydantic-v1-to-pydantic-v2.md,Pydantic v1 and v2 on the same app { #pydantic-v1-and-v2-on-the-same-app },"In some cases, it's even possible to have both Pydantic v1 and v2 models in the same **path operation** in your FastAPI app:

{* ../../docs_src/pydantic_v1_in_v2/tutorial003_an_py310.py hl[2:3,6,12,21:22] *}

In this example above, the input model is a Pydantic v1 model, and the output model (defined in `response_model=ItemV2`) is a Pydantic v2 model.",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,29,tutorial/body-nested-models-6,tutorial/body-nested-models.md,Define a submodel { #define-a-submodel },"### Define a submodel { #define-a-submodel }

For example, we can define an `Image` model:

{* ../../docs_src/body_nested_models/tutorial004_py310.py hl[7:9] *}",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,30,python-types-15,python-types.md,Pydantic models { #pydantic-models },"## Pydantic models { #pydantic-models }

[Pydantic](https://pydantic.dev/docs/) is a Python library to perform data validation.

You declare the ""shape"" of the data as classes with attributes.

And each attribute has a type.

Then you create an instance of that class with some values and it will validate the values, convert them to the appropriate type (if that's the case) and give you an object with all the data.

And you get all the editor support with that resulting object.

An example from the official Pydantic docs:

{* ../../docs_src/python_types/tutorial011_py310.py *}

/// note

To learn more about [Pydantic, check its docs](https://pydantic.dev/docs/).

///

**FastAPI** is all based on Pydantic.

You will see a lot more of all this in practice in the [Tutorial - User Guide](tutorial/index.md).",1,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,31,tutorial/query-param-models-1,tutorial/query-param-models.md,Query Parameters with a Pydantic Model { #query-parameters-with-a-pydantic-model },"## Query Parameters with a Pydantic Model { #query-parameters-with-a-pydantic-model }

Declare the **query parameters** that you need in a **Pydantic model**, and then declare the parameter as `Query`:

{* ../../docs_src/query_param_models/tutorial001_an_py310.py hl[9:13,17] *}

**FastAPI** will **extract** the data for **each field** from the **query parameters** in the request and give you the Pydantic model you defined.",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,32,tutorial/header-param-models-1,tutorial/header-param-models.md,Header Parameters with a Pydantic Model { #header-parameters-with-a-pydantic-model },"## Header Parameters with a Pydantic Model { #header-parameters-with-a-pydantic-model }

Declare the **header parameters** that you need in a **Pydantic model**, and then declare the parameter as `Header`:

{* ../../docs_src/header_param_models/tutorial001_an_py310.py hl[9:14,18] *}

**FastAPI** will **extract** the data for **each field** from the **headers** in the request and give you the Pydantic model you defined.",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,33,advanced/dataclasses-0,advanced/dataclasses.md,Using Dataclasses { #using-dataclasses },"# Using Dataclasses { #using-dataclasses }

FastAPI is built on top of **Pydantic**, and I have been showing you how to use Pydantic models to declare requests and responses.

But FastAPI also supports using [`dataclasses`](https://docs.python.org/3/library/dataclasses.html) the same way:

{* ../../docs_src/dataclasses_/tutorial001_py310.py hl[1,6:11,18:19] *}

This is still supported thanks to **Pydantic**, as it has [internal support for `dataclasses`](https://pydantic.dev/docs/validation/latest/concepts/dataclasses/#usage-of-stdlib-dataclasses-with-basemodel).

So, even with the code above that doesn't use Pydantic explicitly, FastAPI is using Pydantic to convert those standard dataclasses to Pydantic's own flavor of dataclasses.

And of course, it supports the same:

* data validation
* data serialization
* data documentation, etc.

This works the same way as with Pydantic models. And it is actually achieved in the same way underneath, using Pydantic.

/// note

Keep in mind that dataclasses can't do everything Pydantic models can do.

So, you might still need to use Pydantic models.

But if you have a bunch of dataclasses lying around, this is a nice trick to use them to power a web API using FastAPI. 🤓

///",0,
q03,tutorial,How do I define a request body using a Pydantic model in FastAPI?,34,tutorial/body-nested-models-14,tutorial/body-nested-models.md,Recap { #recap },"## Recap { #recap }

With **FastAPI** you have the maximum flexibility provided by Pydantic models, while keeping your code simple, short and elegant.

But with all the benefits:

* Editor support (completion everywhere!)
* Data conversion (a.k.a. parsing / serialization)
* Data validation
* Schema documentation
* Automatic docs",1,
q04,tutorial,How can I customize the response status code of a FastAPI endpoint?,1,advanced/additional-responses-6,advanced/additional-responses.md,Combining information { #combining-information },"## Combining information { #combining-information }

You can also combine response information from multiple places, including the `response_model`, `status_code`, and `responses` parameters.

You can declare a `response_model`, using the default status code `200` (or a custom one if you need), and then declare additional information for that same response in `responses`, directly in the OpenAPI schema.

**FastAPI** will keep the additional information from `responses`, and combine it with the JSON Schema from your model.

For example, you can declare a response with a status code `404` that uses a Pydantic model and has a custom `description`.

And a response with a status code `200` that uses your `response_model`, but includes a custom `example`:

{* ../../docs_src/additional_responses/tutorial003_py310.py hl[20:31] *}

It will all be combined and included in your OpenAPI, and shown in the API docs:

<img src=""/img/tutorial/additional-responses/image01.png"">",1,
q04,tutorial,How can I customize the response status code of a FastAPI endpoint?,2,advanced/response-change-status-code-2,advanced/response-change-status-code.md,Use a `Response` parameter { #use-a-response-parameter },"## Use a `Response` parameter { #use-a-response-parameter }

You can declare a parameter of type `Response` in your *path operation function* (as you can do for cookies and headers).

And then you can set the `status_code` in that *temporary* response object.

{* ../../docs_src/response_change_status_code/tutorial001_py310.py hl[1,9,12] *}

And then you can return any object you need, as you normally would (a `dict`, a database model, etc).

And if you declared a `response_model`, it will still be used to filter and convert the object you returned.

**FastAPI** will use that *temporary* response to extract the status code (also cookies and headers), and will put them in the final response that contains the value you returned, filtered by any `response_model`.

You can also declare the `Response` parameter in dependencies, and set the status code in them. But keep in mind that the last one to be set will win.",1,
q04,tutorial,How can I customize the response status code of a FastAPI endpoint?,3,tutorial/response-status-code-1,tutorial/response-status-code.md,About HTTP status codes { #about-http-status-codes },"## About HTTP status codes { #about-http-status-codes }

/// note

If you already know what HTTP status codes are, skip to the next section.

///

In HTTP, you send a numeric status code of 3 digits as part of the response.

These status codes have an associated name to help recognize them, but the important part is the number.

In short:

* `100 - 199` are for ""Information"". You rarely use them directly.  Responses with these status codes cannot have a body.
* **`200 - 299`** are for ""Successful"" responses. These are the ones you would use the most.
    * `200` is the default status code, which means everything was ""OK"".
    * Another example would be `201`, ""Created"". It is commonly used after creating a new record in the database.
    * A special case is `204`, ""No Content"".  This response is used when there is no content to return to the client, and so the response must not have a body.
* **`300 - 399`** are for ""Redirection"".  Responses with these status codes may or may not have a body, except for `304`, ""Not Modified"", which must not have one.
* **`400 - 499`** are for ""Client error"" responses. These are the second type you would probably use the most.
    * An example is `404`, for a ""Not Found"" response.
    * For generic errors from the client, you can just use `400`.
* `500 - 599` are for server errors. You almost never use them directly. When something goes wrong at some part in your application code, or server, it will automatically return one of these status codes.

/// tip",1,
